unit_id,centroid_lat,centroid_lon,nearest_library,library_lat,library_lon,distance_km,time_min,method,village_name,district
67000330013,22.969388241396533,120.19244654140724,鹽埕圖書館,22.967195,120.187566,0.8049,2.005,osrm_driving,明亮里,南區
67000330003,22.972586564303317,120.20087722486004,鹽埕圖書館,22.967195,120.187566,1.9556,3.3266666666666667,osrm_driving,明德里,南區
67000330026,22.96410813382688,120.19103596287049,鹽埕圖書館,22.967195,120.187566,0.7491,1.6083333333333334,osrm_driving,明興里,南區
67000330037,22.924510849425108,120.17845938477384,喜樹圖書館,22.940384,120.17836,2.2762,4.381666666666666,osrm_driving,松安里,南區
67000330038,22.928030146912203,120.17918061110215,喜樹圖書館,22.940384,120.17836,1.7603,4.033333333333333,osrm_driving,永寧里,南區
67000330008,22.9766526185528,120.19529410579985,鹽埕圖書館,22.967195,120.187566,1.7594,2.786666666666666,osrm_driving,田寮里,南區
67000330017,22.934618299722263,120.1876785895431,喜樹圖書館,22.940384,120.17836,1.5197,3.5766666666666667,osrm_driving,省躬里,南區
67000330001,22.978463774907887,120.20666255821756,林森圖書館,22.986591,120.223125,2.17,4.006666666666667,osrm_driving,竹溪里,南區
67000330018,22.929604358516578,120.19065760734796,喜樹圖書館,22.940384,120.17836,2.3618,4.823333333333333,osrm_driving,興農里,南區
67000330033,22.964800296672166,120.1951043010084,鹽埕圖書館,22.967195,120.187566,1.1213,2.19,osrm_driving,郡南里,南區
